barcode;organism;atb_acronim;6h;8h;12h;18h;phenotypes
3015903809;P. aeruginosa;Piperacilline/Tazobactam;;23;22;21;beta-Lactamase wild-type
3015903810;P. aeruginosa;Amikacine;;;24;27;Aminoglycoside wild-type
3015903810;P. aeruginosa;Ceftazidime;;;23;23;beta-Lactamase wild-type
3015903810;P. aeruginosa;Ciprofloxacine;;;22;23;Quinolone-non-wild-type
3015903810;P. aeruginosa;Gentamicine;;;23;24;Aminoglycoside wild-type
3015903810;P. aeruginosa;Cefepime;;;19;17;beta-Lactamase-non-wild-type
3015903810;P. aeruginosa;Imipeneme;;;12;9;beta-Lactamase-non-wild-type
3015903810;P. aeruginosa;Levofloxacine;;;19;19;Quinolone-non-wild-type
3015903810;P. aeruginosa;Meropeneme;;;14;13;beta-Lactamase-non-wild-type
3015903810;P. aeruginosa;Tobramycine;;;26;27;Aminoglycoside wild-type
3015903810;P. aeruginosa;Piperacilline/Tazobactam;;;28;28;beta-Lactamase wild-type
3015903811;P. aeruginosa;Amikacine;;23;26;26;Aminoglycoside wild-type
3015903811;P. aeruginosa;Ceftazidime;;19;21;24;beta-Lactamase wild-type
3015903811;P. aeruginosa;Ciprofloxacine;;30;37;37;Quinolone wild-type
3015903811;P. aeruginosa;Gentamicine;;22;21;21;Aminoglycoside wild-type
3015903811;P. aeruginosa;Cefepime;;22;26;31;beta-Lactamase wild-type
3015903811;P. aeruginosa;Imipeneme;;21;27;29;beta-Lactamase wild-type
3015903811;P. aeruginosa;Levofloxacine;;25;32;30;Quinolone wild-type
3015903811;P. aeruginosa;Meropeneme;;25;31;30;beta-Lactamase wild-type
3015903811;P. aeruginosa;Tobramycine;;21;24;24;Aminoglycoside wild-type
3015903811;P. aeruginosa;Piperacilline/Tazobactam;;21;24;23;beta-Lactamase wild-type
3015903812;P. aeruginosa;Amikacine;;25;23;23;Aminoglycoside wild-type
3015903812;P. aeruginosa;Ceftazidime;;20;20;21;beta-Lactamase wild-type
3015903812;P. aeruginosa;Ciprofloxacine;;28;29;29;Quinolone wild-type
3015903812;P. aeruginosa;Gentamicine;;21;20;20;Aminoglycoside wild-type
3015903812;P. aeruginosa;Cefepime;;24;25;25;beta-Lactamase wild-type
3015903812;P. aeruginosa;Imipeneme;;24;23;23;beta-Lactamase-non-wild-type
3015903812;P. aeruginosa;Levofloxacine;;26;25;25;Quinolone wild-type
3015903812;P. aeruginosa;Meropeneme;;32;31;35;beta-Lactamase wild-type
3015903812;P. aeruginosa;Tobramycine;;25;23;23;Aminoglycoside wild-type
3015903812;P. aeruginosa;Piperacilline/Tazobactam;;22;22;23;beta-Lactamase wild-type
3015903813;P. aeruginosa;Amikacine;;25;26;26;Aminoglycoside wild-type
3015903813;P. aeruginosa;Ceftazidime;;17;19;17;beta-Lactamase wild-type
3015903813;P. aeruginosa;Ciprofloxacine;;29;33;33;Quinolone wild-type
3015903813;P. aeruginosa;Gentamicine;;23;23;23;Aminoglycoside wild-type
3015903813;P. aeruginosa;Cefepime;;23;24;26;beta-Lactamase wild-type
3015903813;P. aeruginosa;Imipeneme;;25;26;26;beta-Lactamase wild-type
3015903813;P. aeruginosa;Levofloxacine;;25;28;28;Quinolone wild-type
3015903813;P. aeruginosa;Meropeneme;;25;29;30;beta-Lactamase wild-type
3015903813;P. aeruginosa;Tobramycine;;23;25;25;Aminoglycoside wild-type
3015903813;P. aeruginosa;Piperacilline/Tazobactam;;20;19;18;beta-Lactamase wild-type
3015903814;P. aeruginosa;Amikacine;;;22;22;Aminoglycoside wild-type
3015903814;P. aeruginosa;Ceftazidime;;;15;15;beta-Lactamase-non-wild-type
3015903814;P. aeruginosa;Ciprofloxacine;;;22;21;Quinolone-non-wild-type
3015903814;P. aeruginosa;Gentamicine;;;19;19;Aminoglycoside wild-type
3015903814;P. aeruginosa;Cefepime;;;17;17;beta-Lactamase-non-wild-type
3015903814;P. aeruginosa;Imipeneme;;;19;19;beta-Lactamase-non-wild-type
3015903814;P. aeruginosa;Levofloxacine;;;15;14;Quinolone-non-wild-type
3015903814;P. aeruginosa;Meropeneme;;;9;6;beta-Lactamase-non-wild-type
3015903814;P. aeruginosa;Tobramycine;;;23;23;Aminoglycoside wild-type
3015903814;P. aeruginosa;Piperacilline/Tazobactam;;;15;16;beta-Lactamase-non-wild-type
3015903817;P. aeruginosa;Amikacine;;26;25;24;Aminoglycoside wild-type
3015903817;P. aeruginosa;Ceftazidime;;23;24;20;beta-Lactamase wild-type
3015903817;P. aeruginosa;Ciprofloxacine;;8;8;6;Quinolone-non-wild-type
3015903817;P. aeruginosa;Gentamicine;;24;22;22;Aminoglycoside wild-type
3015903817;P. aeruginosa;Cefepime;;26;29;27;beta-Lactamase wild-type
3015903817;P. aeruginosa;Imipeneme;;21;25;22;beta-Lactamase-non-wild-type
3015903817;P. aeruginosa;Levofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903817;P. aeruginosa;Meropeneme;;24;26;22;beta-Lactamase-non-wild-type
3015903817;P. aeruginosa;Tobramycine;;23;27;24;Aminoglycoside wild-type
3015903817;P. aeruginosa;Piperacilline/Tazobactam;;25;25;23;beta-Lactamase wild-type
3015903818;P. aeruginosa;Amikacine;;;18;18;Aminoglycoside wild-type
3015903818;P. aeruginosa;Ceftazidime;;;21;6;beta-Lactamase-non-wild-type
3015903818;P. aeruginosa;Ciprofloxacine;;;20;21;Quinolone-non-wild-type
3015903818;P. aeruginosa;Gentamicine;;;19;18;Aminoglycoside wild-type
3015903818;P. aeruginosa;Cefepime;;;24;17;beta-Lactamase-non-wild-type
3015903818;P. aeruginosa;Imipeneme;;;12;11;beta-Lactamase-non-wild-type
3015903818;P. aeruginosa;Levofloxacine;;;20;16;Quinolone-non-wild-type
3015903818;P. aeruginosa;Meropeneme;;;26;10;beta-Lactamase-non-wild-type
3015903818;P. aeruginosa;Tobramycine;;;22;21;Aminoglycoside wild-type
3015903818;P. aeruginosa;Piperacilline/Tazobactam;;;31;6;beta-Lactamase-non-wild-type
3015903821;P. aeruginosa;Amikacine;;;19;19;Aminoglycoside wild-type
3015903821;P. aeruginosa;Ceftazidime;;;21;20;beta-Lactamase wild-type
3015903821;P. aeruginosa;Ciprofloxacine;;;19;28;Quinolone wild-type
3015903821;P. aeruginosa;Gentamicine;;;17;17;Aminoglycoside wild-type
3015903821;P. aeruginosa;Cefepime;;;15;15;beta-Lactamase-non-wild-type
3015903821;P. aeruginosa;Imipeneme;;;32;34;beta-Lactamase wild-type
3015903821;P. aeruginosa;Levofloxacine;;;15;22;Quinolone wild-type
3015903821;P. aeruginosa;Meropeneme;;;29;37;beta-Lactamase wild-type
3015903821;P. aeruginosa;Tobramycine;;;21;22;Aminoglycoside wild-type
3015903821;P. aeruginosa;Piperacilline/Tazobactam;;;18;19;beta-Lactamase wild-type
3015903823;P. aeruginosa;Amikacine;;25;25;24;Aminoglycoside wild-type
3015903823;P. aeruginosa;Ceftazidime;;23;24;24;beta-Lactamase wild-type
3015903823;P. aeruginosa;Ciprofloxacine;;30;31;31;Quinolone wild-type
3015903823;P. aeruginosa;Gentamicine;;22;21;21;Aminoglycoside wild-type
3015903823;P. aeruginosa;Cefepime;;24;28;28;beta-Lactamase wild-type
3015903823;P. aeruginosa;Imipeneme;;23;24;24;beta-Lactamase-non-wild-type
3015903823;P. aeruginosa;Levofloxacine;;26;25;24;Quinolone wild-type
3015903823;P. aeruginosa;Meropeneme;;29;30;27;beta-Lactamase wild-type
3015903823;P. aeruginosa;Tobramycine;;23;23;24;Aminoglycoside wild-type
3015903823;P. aeruginosa;Piperacilline/Tazobactam;;24;25;25;beta-Lactamase wild-type
3015903824;P. aeruginosa;Amikacine;;24;28;28;Aminoglycoside wild-type
3015903824;P. aeruginosa;Ceftazidime;;21;25;25;beta-Lactamase wild-type
3015903824;P. aeruginosa;Ciprofloxacine;;29;34;34;Quinolone wild-type
3015903824;P. aeruginosa;Gentamicine;;23;24;24;Aminoglycoside wild-type
3015903824;P. aeruginosa;Cefepime;;25;30;30;beta-Lactamase wild-type
3015903824;P. aeruginosa;Imipeneme;;25;27;27;beta-Lactamase wild-type
3015903824;P. aeruginosa;Levofloxacine;;24;28;27;Quinolone wild-type
3015903824;P. aeruginosa;Meropeneme;;26;29;31;beta-Lactamase wild-type
3015903824;P. aeruginosa;Tobramycine;;24;27;27;Aminoglycoside wild-type
3015903824;P. aeruginosa;Piperacilline/Tazobactam;;25;27;27;beta-Lactamase wild-type
3015903825;P. aeruginosa;Amikacine;;12;11;10;Aminoglycoside-non-wild-type
3015903825;P. aeruginosa;Ceftazidime;;17;16;15;beta-Lactamase-non-wild-type
3015903825;P. aeruginosa;Ciprofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903825;P. aeruginosa;Gentamicine;;12;11;10;Aminoglycoside-non-wild-type
3015903825;P. aeruginosa;Cefepime;;12;9;6;beta-Lactamase-non-wild-type
3015903825;P. aeruginosa;Imipeneme;;13;11;10;beta-Lactamase-non-wild-type
3015903825;P. aeruginosa;Levofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903825;P. aeruginosa;Meropeneme;;10;6;6;beta-Lactamase-non-wild-type
3015903825;P. aeruginosa;Tobramycine;6;6;6;6;Aminoglycoside-non-wild-type
3015903825;P. aeruginosa;Piperacilline/Tazobactam;6;6;6;6;beta-Lactamase-non-wild-type
3015903826;P. aeruginosa;Amikacine;;;28;27;Aminoglycoside wild-type
3015903826;P. aeruginosa;Ceftazidime;;;25;26;beta-Lactamase wild-type
3015903826;P. aeruginosa;Ciprofloxacine;;;20;20;Quinolone-non-wild-type
3015903826;P. aeruginosa;Gentamicine;;;25;24;Aminoglycoside wild-type
3015903826;P. aeruginosa;Cefepime;;;22;24;beta-Lactamase wild-type
3015903826;P. aeruginosa;Imipeneme;;;34;35;beta-Lactamase wild-type
3015903826;P. aeruginosa;Levofloxacine;;;15;14;Quinolone-non-wild-type
3015903826;P. aeruginosa;Meropeneme;;;37;35;beta-Lactamase wild-type
3015903826;P. aeruginosa;Tobramycine;;;24;26;Aminoglycoside wild-type
3015903826;P. aeruginosa;Piperacilline/Tazobactam;;;26;26;beta-Lactamase wild-type
3015903827;P. aeruginosa;Amikacine;;23;26;26;Aminoglycoside wild-type
3015903827;P. aeruginosa;Ceftazidime;;21;23;24;beta-Lactamase wild-type
3015903827;P. aeruginosa;Ciprofloxacine;;28;32;32;Quinolone wild-type
3015903827;P. aeruginosa;Gentamicine;;20;22;22;Aminoglycoside wild-type
3015903827;P. aeruginosa;Cefepime;;22;30;29;beta-Lactamase wild-type
3015903827;P. aeruginosa;Imipeneme;;27;27;23;beta-Lactamase-non-wild-type
3015903827;P. aeruginosa;Levofloxacine;;23;27;25;Quinolone wild-type
3015903827;P. aeruginosa;Meropeneme;;30;35;34;beta-Lactamase wild-type
3015903827;P. aeruginosa;Tobramycine;;21;24;25;Aminoglycoside wild-type
3015903827;P. aeruginosa;Piperacilline/Tazobactam;;21;25;25;beta-Lactamase wild-type
3015903828;P. aeruginosa;Amikacine;;;;19;Aminoglycoside wild-type
3015903828;P. aeruginosa;Ceftazidime;;;;26;beta-Lactamase wild-type
3015903828;P. aeruginosa;Ciprofloxacine;;;;9;Quinolone-non-wild-type
3015903828;P. aeruginosa;Gentamicine;;;;18;Aminoglycoside wild-type
3015903828;P. aeruginosa;Cefepime;;;;26;beta-Lactamase wild-type
3015903828;P. aeruginosa;Imipeneme;;;;38;beta-Lactamase wild-type
3015903828;P. aeruginosa;Levofloxacine;;;;9;Quinolone-non-wild-type
3015903828;P. aeruginosa;Meropeneme;;;;41;beta-Lactamase wild-type
3015903828;P. aeruginosa;Tobramycine;;;;23;Aminoglycoside wild-type
3015903828;P. aeruginosa;Piperacilline/Tazobactam;;;;32;beta-Lactamase wild-type
3015903829;P. aeruginosa;Amikacine;;;31;31;Aminoglycoside wild-type
3015903829;P. aeruginosa;Ceftazidime;;;26;26;beta-Lactamase wild-type
3015903829;P. aeruginosa;Ciprofloxacine;;;37;39;Quinolone wild-type
3015903829;P. aeruginosa;Gentamicine;;;29;30;Aminoglycoside wild-type
3015903829;P. aeruginosa;Cefepime;;;35;37;beta-Lactamase wild-type
3015903829;P. aeruginosa;Imipeneme;;;33;35;beta-Lactamase wild-type
3015903829;P. aeruginosa;Levofloxacine;;;35;34;Quinolone wild-type
3015903829;P. aeruginosa;Meropeneme;;;36;38;beta-Lactamase wild-type
3015903829;P. aeruginosa;Tobramycine;;;28;30;Aminoglycoside wild-type
3015903829;P. aeruginosa;Piperacilline/Tazobactam;;;33;33;beta-Lactamase wild-type
3015903831;P. aeruginosa;Amikacine;;24;25;24;Aminoglycoside wild-type
3015903831;P. aeruginosa;Ceftazidime;;20;24;24;beta-Lactamase wild-type
3015903831;P. aeruginosa;Ciprofloxacine;;27;32;32;Quinolone wild-type
3015903831;P. aeruginosa;Gentamicine;;23;21;21;Aminoglycoside wild-type
3015903831;P. aeruginosa;Cefepime;;25;27;29;beta-Lactamase wild-type
3015903831;P. aeruginosa;Imipeneme;;26;27;25;beta-Lactamase wild-type
3015903831;P. aeruginosa;Levofloxacine;;24;27;25;Quinolone wild-type
3015903831;P. aeruginosa;Meropeneme;;27;33;33;beta-Lactamase wild-type
3015903831;P. aeruginosa;Tobramycine;;23;23;24;Aminoglycoside wild-type
3015903831;P. aeruginosa;Piperacilline/Tazobactam;;24;27;26;beta-Lactamase wild-type
3015903832;P. aeruginosa;Amikacine;;24;26;26;Aminoglycoside wild-type
3015903832;P. aeruginosa;Ceftazidime;;22;25;25;beta-Lactamase wild-type
3015903832;P. aeruginosa;Ciprofloxacine;;19;24;24;Quinolone-non-wild-type
3015903832;P. aeruginosa;Gentamicine;;22;24;24;Aminoglycoside wild-type
3015903832;P. aeruginosa;Cefepime;;26;31;31;beta-Lactamase wild-type
3015903832;P. aeruginosa;Imipeneme;;22;24;28;beta-Lactamase wild-type
3015903832;P. aeruginosa;Levofloxacine;;14;16;14;Quinolone-non-wild-type
3015903832;P. aeruginosa;Meropeneme;;24;32;33;beta-Lactamase wild-type
3015903832;P. aeruginosa;Tobramycine;;22;26;26;Aminoglycoside wild-type
3015903832;P. aeruginosa;Piperacilline/Tazobactam;;26;28;28;beta-Lactamase wild-type
3015903833;P. aeruginosa;Amikacine;;17;19;19;Aminoglycoside wild-type
3015903833;P. aeruginosa;Ceftazidime;;20;22;22;beta-Lactamase wild-type
3015903833;P. aeruginosa;Ciprofloxacine;;17;18;16;Quinolone-non-wild-type
3015903833;P. aeruginosa;Gentamicine;;15;16;16;Aminoglycoside wild-type
3015903833;P. aeruginosa;Cefepime;;20;23;23;beta-Lactamase wild-type
3015903833;P. aeruginosa;Imipeneme;;17;15;13;beta-Lactamase-non-wild-type
3015903833;P. aeruginosa;Levofloxacine;;10;12;9;Quinolone-non-wild-type
3015903833;P. aeruginosa;Meropeneme;;16;17;15;beta-Lactamase-non-wild-type
3015903833;P. aeruginosa;Tobramycine;;20;21;21;Aminoglycoside wild-type
3015903833;P. aeruginosa;Piperacilline/Tazobactam;;18;22;22;beta-Lactamase wild-type
3015903834;P. aeruginosa;Amikacine;;22;26;27;Aminoglycoside wild-type
3015903834;P. aeruginosa;Ceftazidime;;20;22;24;beta-Lactamase wild-type
3015903834;P. aeruginosa;Ciprofloxacine;;29;34;34;Quinolone wild-type
3015903834;P. aeruginosa;Gentamicine;;21;22;22;Aminoglycoside wild-type
3015903834;P. aeruginosa;Cefepime;;23;27;29;beta-Lactamase wild-type
3015903834;P. aeruginosa;Imipeneme;;24;27;27;beta-Lactamase wild-type
3015903834;P. aeruginosa;Levofloxacine;;23;28;28;Quinolone wild-type
3015903834;P. aeruginosa;Meropeneme;;29;33;35;beta-Lactamase wild-type
3015903834;P. aeruginosa;Tobramycine;;22;25;25;Aminoglycoside wild-type
3015903834;P. aeruginosa;Piperacilline/Tazobactam;;23;26;26;beta-Lactamase wild-type
3015903835;P. aeruginosa;Amikacine;;;27;29;Aminoglycoside wild-type
3015903835;P. aeruginosa;Ceftazidime;;;22;21;beta-Lactamase wild-type
3015903835;P. aeruginosa;Ciprofloxacine;;;8;6;Quinolone-non-wild-type
3015903835;P. aeruginosa;Gentamicine;;;25;25;Aminoglycoside wild-type
3015903835;P. aeruginosa;Cefepime;;;23;22;beta-Lactamase wild-type
3015903835;P. aeruginosa;Imipeneme;;;26;33;beta-Lactamase wild-type
3015903835;P. aeruginosa;Levofloxacine;;;8;6;Quinolone-non-wild-type
3015903835;P. aeruginosa;Meropeneme;;;36;38;beta-Lactamase wild-type
3015903835;P. aeruginosa;Tobramycine;;;26;28;Aminoglycoside wild-type
3015903835;P. aeruginosa;Piperacilline/Tazobactam;;;26;26;beta-Lactamase wild-type
3015903836;P. aeruginosa;Amikacine;;17;19;19;Aminoglycoside wild-type
3015903836;P. aeruginosa;Ceftazidime;;16;19;21;beta-Lactamase wild-type
3015903836;P. aeruginosa;Ciprofloxacine;;21;25;24;Quinolone-non-wild-type
3015903836;P. aeruginosa;Gentamicine;;15;17;17;Aminoglycoside wild-type
3015903836;P. aeruginosa;Cefepime;;19;21;21;beta-Lactamase wild-type
3015903836;P. aeruginosa;Imipeneme;;14;13;12;beta-Lactamase-non-wild-type
3015903836;P. aeruginosa;Levofloxacine;;16;19;16;Quinolone-non-wild-type
3015903836;P. aeruginosa;Meropeneme;;12;13;12;beta-Lactamase-non-wild-type
3015903836;P. aeruginosa;Tobramycine;;20;21;21;Aminoglycoside wild-type
3015903836;P. aeruginosa;Piperacilline/Tazobactam;;16;20;20;beta-Lactamase wild-type
3015903837;P. aeruginosa;Amikacine;;24;24;24;Aminoglycoside wild-type
3015903837;P. aeruginosa;Ceftazidime;;22;22;23;beta-Lactamase wild-type
3015903837;P. aeruginosa;Ciprofloxacine;;30;31;32;Quinolone wild-type
3015903837;P. aeruginosa;Gentamicine;;20;20;20;Aminoglycoside wild-type
3015903837;P. aeruginosa;Cefepime;;23;27;28;beta-Lactamase wild-type
3015903837;P. aeruginosa;Imipeneme;;26;27;27;beta-Lactamase wild-type
3015903837;P. aeruginosa;Levofloxacine;;26;26;26;Quinolone wild-type
3015903837;P. aeruginosa;Meropeneme;;28;32;34;beta-Lactamase wild-type
3015903837;P. aeruginosa;Tobramycine;;23;23;23;Aminoglycoside wild-type
3015903837;P. aeruginosa;Piperacilline/Tazobactam;;23;24;24;beta-Lactamase wild-type
3015903838;P. aeruginosa;Amikacine;;24;24;23;Aminoglycoside wild-type
3015903838;P. aeruginosa;Ceftazidime;;20;19;21;beta-Lactamase wild-type
3015903838;P. aeruginosa;Ciprofloxacine;;29;32;34;Quinolone wild-type
3015903838;P. aeruginosa;Gentamicine;;20;19;19;Aminoglycoside wild-type
3015903838;P. aeruginosa;Cefepime;;22;25;25;beta-Lactamase wild-type
3015903838;P. aeruginosa;Imipeneme;;25;28;29;beta-Lactamase wild-type
3015903838;P. aeruginosa;Levofloxacine;;26;26;27;Quinolone wild-type
3015903838;P. aeruginosa;Meropeneme;;27;28;30;beta-Lactamase wild-type
3015903838;P. aeruginosa;Tobramycine;;22;22;23;Aminoglycoside wild-type
3015903838;P. aeruginosa;Piperacilline/Tazobactam;;21;21;22;beta-Lactamase wild-type
3015903839;P. aeruginosa;Amikacine;;25;26;26;Aminoglycoside wild-type
3015903839;P. aeruginosa;Ceftazidime;;23;24;25;beta-Lactamase wild-type
3015903839;P. aeruginosa;Ciprofloxacine;;31;33;34;Quinolone wild-type
3015903839;P. aeruginosa;Gentamicine;;22;22;22;Aminoglycoside wild-type
3015903839;P. aeruginosa;Cefepime;;24;29;31;beta-Lactamase wild-type
3015903839;P. aeruginosa;Imipeneme;;26;26;26;beta-Lactamase wild-type
3015903839;P. aeruginosa;Levofloxacine;;26;27;26;Quinolone wild-type
3015903839;P. aeruginosa;Meropeneme;;28;28;32;beta-Lactamase wild-type
3015903839;P. aeruginosa;Tobramycine;;24;25;25;Aminoglycoside wild-type
3015903839;P. aeruginosa;Piperacilline/Tazobactam;;26;27;27;beta-Lactamase wild-type
3015903840;P. aeruginosa;Amikacine;;21;21;22;Aminoglycoside wild-type
3015903840;P. aeruginosa;Ceftazidime;;19;18;19;beta-Lactamase wild-type
3015903840;P. aeruginosa;Ciprofloxacine;;20;18;16;Quinolone-non-wild-type
3015903840;P. aeruginosa;Gentamicine;;18;18;18;Aminoglycoside wild-type
3015903840;P. aeruginosa;Cefepime;;20;19;19;beta-Lactamase wild-type
3015903840;P. aeruginosa;Imipeneme;;27;27;27;beta-Lactamase wild-type
3015903840;P. aeruginosa;Levofloxacine;;14;9;6;Quinolone-non-wild-type
3015903840;P. aeruginosa;Meropeneme;;25;25;27;beta-Lactamase wild-type
3015903840;P. aeruginosa;Tobramycine;;21;21;22;Aminoglycoside wild-type
3015903840;P. aeruginosa;Piperacilline/Tazobactam;;19;18;19;beta-Lactamase wild-type
3015903841;P. aeruginosa;Amikacine;;;25;27;Aminoglycoside wild-type
3015903841;P. aeruginosa;Ceftazidime;;;32;27;beta-Lactamase wild-type
3015903841;P. aeruginosa;Ciprofloxacine;;;20;20;Quinolone-non-wild-type
3015903841;P. aeruginosa;Gentamicine;;;24;24;Aminoglycoside wild-type
3015903841;P. aeruginosa;Cefepime;;;30;28;beta-Lactamase wild-type
3015903841;P. aeruginosa;Imipeneme;;;22;16;beta-Lactamase-non-wild-type
3015903841;P. aeruginosa;Levofloxacine;;;18;16;Quinolone-non-wild-type
3015903841;P. aeruginosa;Meropeneme;;;35;30;beta-Lactamase wild-type
3015903841;P. aeruginosa;Tobramycine;;;27;28;Aminoglycoside wild-type
3015903841;P. aeruginosa;Piperacilline/Tazobactam;;;37;31;beta-Lactamase wild-type
3015903842;P. aeruginosa;Amikacine;;24;25;25;Aminoglycoside wild-type
3015903842;P. aeruginosa;Ceftazidime;;18;19;19;beta-Lactamase wild-type
3015903842;P. aeruginosa;Ciprofloxacine;;26;27;26;Quinolone wild-type
3015903842;P. aeruginosa;Gentamicine;;20;20;20;Aminoglycoside wild-type
3015903842;P. aeruginosa;Cefepime;;19;21;21;beta-Lactamase wild-type
3015903842;P. aeruginosa;Imipeneme;;26;29;31;beta-Lactamase wild-type
3015903842;P. aeruginosa;Levofloxacine;;20;20;17;Quinolone-non-wild-type
3015903842;P. aeruginosa;Meropeneme;;27;28;28;beta-Lactamase wild-type
3015903842;P. aeruginosa;Tobramycine;;24;24;24;Aminoglycoside wild-type
3015903842;P. aeruginosa;Piperacilline/Tazobactam;;18;19;18;beta-Lactamase wild-type
3015903843;P. aeruginosa;Amikacine;;23;23;23;Aminoglycoside wild-type
3015903843;P. aeruginosa;Ceftazidime;;24;25;26;beta-Lactamase wild-type
3015903843;P. aeruginosa;Ciprofloxacine;;30;32;33;Quinolone wild-type
3015903843;P. aeruginosa;Gentamicine;;21;21;21;Aminoglycoside wild-type
3015903843;P. aeruginosa;Cefepime;;27;28;30;beta-Lactamase wild-type
3015903843;P. aeruginosa;Imipeneme;;29;30;31;beta-Lactamase wild-type
3015903843;P. aeruginosa;Levofloxacine;;26;26;25;Quinolone wild-type
3015903843;P. aeruginosa;Meropeneme;;32;34;35;beta-Lactamase wild-type
3015903843;P. aeruginosa;Tobramycine;;23;23;23;Aminoglycoside wild-type
3015903843;P. aeruginosa;Piperacilline/Tazobactam;;25;26;26;beta-Lactamase wild-type
3015903844;P. aeruginosa;Amikacine;;18;20;19;Aminoglycoside wild-type
3015903844;P. aeruginosa;Ceftazidime;;17;20;21;beta-Lactamase wild-type
3015903844;P. aeruginosa;Ciprofloxacine;;12;10;6;Quinolone-non-wild-type
3015903844;P. aeruginosa;Gentamicine;;18;18;17;Aminoglycoside wild-type
3015903844;P. aeruginosa;Cefepime;;18;21;21;beta-Lactamase wild-type
3015903844;P. aeruginosa;Imipeneme;;17;19;19;beta-Lactamase-non-wild-type
3015903844;P. aeruginosa;Levofloxacine;6;6;6;6;Quinolone-non-wild-type
3015903844;P. aeruginosa;Meropeneme;;13;13;9;beta-Lactamase-non-wild-type
3015903844;P. aeruginosa;Tobramycine;;20;21;21;Aminoglycoside wild-type
